,config.variables.CHANNEL_24,country,config.variables.SHUTDOWN_24,description,msn,type,config.variables.CHANNEL_5,mac,network,config.variables.VLAN_1_IP,config.variables.POWER_5,status_time,config.variables.VLAN_1_PREFIX6,config.variables.DISPLAY_NAME,tower,config.variables.VLAN_1_IP6,product,managed_account,location.type,ap_group,ip,config.variables.DEFAULT_GW6,config.variables.VLAN_1_MASK,config.variables.POWER_24,config.variables.VLAN_1_MODE6,config.variables.LOCATION,config.version,config.variables.VLAN_1_MODE,site,registration_date,@timestamp,config.variables.DNS_SERVER6_2,config.variables.DNS_SERVER_2,config.variables.DNS_SERVER6_1,config.variables.DNS_SERVER_1,name,site_id,location.coordinates,config.variables.SHUTDOWN_5,config.variables.DEFAULT_GW,status
0,,CO,,,W8WJ037WHH74,wifi-enterprise,,BC:E6:7C:5E:66:88,SANTANDER,,,746568.0,,,,,cnPilot e410,,Point,INDOOR-44745-ZGYO227,172.28.118.179,,,,,,,,44745-ZGYO227 BARICHARA VEREDA PARAMITO,2021-04-07 19:13:54,2021-06-21T09:48:13.818332,,,,,44745-ZGYO227-AP-INT,44745-ZGYO227,-73.211114,,,online
1,,CO,,,W8VJ067FJH0D,wifi-enterprise,,58:C1:7A:E9:C9:6F,SANTANDER,,,746569.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.180,,,,,,,,44745-ZGYO227 BARICHARA VEREDA PARAMITO,2021-04-07 19:38:50,2021-06-21T09:48:13.818332,,,,,44745-ZGYO227-AP-EXT2,44745-ZGYO227,6.589215,,,online
2,,CO,,,W8VJ05X88C78,wifi-enterprise,,58:C1:7A:E9:C8:5C,SANTANDER,,,549530.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.181,,,,,,,,44745-ZGYO227 BARICHARA VEREDA PARAMITO,2021-04-08 10:50:15,2021-06-21T09:48:13.818332,,,,,44745-ZGYO227-AP-EXT1,44745-ZGYO227,-73.211114,,,online
3,,CO,,44747-ZGYO413-AP-INT,W8WK06VL2ZGJ,wifi-enterprise,,BC:E6:7C:ED:F2:4F,SANTANDER,,,746563.0,,,,,cnPilot e410,,Point,INDOOR_44747-ZGYO413,172.28.118.171,,,,,,,,44747-ZGYO413 BARICHARA VEREDA SANTA HELENA BAJO,2021-04-19 10:46:35,2021-06-21T09:48:13.818332,,,,,44747-ZGYO413-AP-INT,44747-ZGYO413,6.589215,,,online
4,,CO,,44747-ZGYO413-AP-EXT2,W8WF00HRR3VK,wifi-enterprise,,BC:E6:7C:4F:07:88,SANTANDER,,,746567.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.172,,,,,,,,44747-ZGYO413 BARICHARA VEREDA SANTA HELENA BAJO,2021-04-19 10:46:34,2021-06-21T09:48:13.818332,,,,,44747-ZGYO413-AP-EXT2,44747-ZGYO413,-73.211114,,,online
5,,CO,,44747-ZGYO413-AP-EXT1,W8WF000T7WP7,wifi-enterprise,,BC:E6:7C:4F:05:C8,SANTANDER,,,746568.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.173,,,,,,,,44747-ZGYO413 BARICHARA VEREDA SANTA HELENA BAJO,2021-04-19 10:46:38,2021-06-21T09:48:13.818332,,,,,44747-ZGYO413-AP-EXT1,44747-ZGYO413,6.589215,,,online
6,,CO,,,W8WK07HDK93D,wifi-enterprise,,BC:E6:7C:EE:2E:47,SANTANDER,,,746565.0,,,,,cnPilot e410,,Point,INDOOR-44738-ZGYO662,172.25.29.131,,,,,,,,44738-ZGYO662 BARICHARA VEREDA SAN JOSE BAJO,2021-04-12 17:57:45,2021-06-21T09:48:13.818332,,,,,44738-ZGYO662-AP-INT,44738-ZGYO662,-73.200782,,,online
7,,CO,,,W8WE060BMFGH,wifi-enterprise,,BC:E6:7C:4E:3D:5F,SANTANDER,,,746570.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.132,,,,,,,,44738-ZGYO662 BARICHARA VEREDA SAN JOSE BAJO,2021-04-12 18:00:10,2021-06-21T09:48:13.818332,,,,,44738-ZGYO662-AP-EXT1,44738-ZGYO662,6.634508,,,online
8,,CO,,,W8WE05W20T88,wifi-enterprise,,BC:E6:7C:4E:3C:FD,SANTANDER,,,746570.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.133,,,,,,,,44738-ZGYO662 BARICHARA VEREDA SAN JOSE BAJO,2021-04-12 18:00:04,2021-06-21T09:48:13.818332,,,,,44738-ZGYO662-AP-EXT2,44738-ZGYO662,-73.200782,,,online
9,,CO,,OUTDOOR1-VEREDA-CARAQUITAS-10006914,W8WF009P663S,wifi-enterprise,,BC:E6:7C:4F:06:D2,SANTANDER,,,960268.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.189,,,,,,,,44749-ZGYO412 BARICHARA VEREDA CARAQUITAS,2021-04-12 19:14:25,2021-06-21T09:48:13.818332,,,,,44749-ZGYO412-AP-EXT1,44749-ZGYO412,6.634508,,,online
10,,CO,,,W8WH07S5D053,wifi-enterprise,,BC:E6:7C:5B:AF:D6,SANTANDER,,,1265089.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.244,,,,,,,,44746-ZGYO414 BARICHARA VEREDA SANTA ELENA,2021-04-12 19:59:06,2021-06-21T09:48:13.818332,,,,,44746-ZGYO414-AP-EXT1,44746-ZGYO414,-73.200782,,,online
11,,CO,,,W8WJ0320Z3MH,wifi-enterprise,,BC:E6:7C:5E:33:D7,SANTANDER,,,5271642.0,,,,,cnPilot e410,,Point,INDOOR-44746-ZGYO414,172.25.33.243,,,,,,,,44746-ZGYO414 BARICHARA VEREDA SANTA ELENA,2021-04-12 19:58:43,2021-06-21T09:48:13.818332,,,,,44746-ZGYO414-AP-INT,44746-ZGYO414,6.634508,,,online
12,,CO,,,W8WH07TMLM9P,wifi-enterprise,,BC:E6:7C:5B:B0:02,SANTANDER,,,1263951.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.245,,,,,,1,,44746-ZGYO414 BARICHARA VEREDA SANTA ELENA,2021-04-12 19:59:33,2021-06-21T09:48:13.818332,,,,,44746-ZGYO414-AP-EXT2,44746-ZGYO414,-73.12354,,,online
13,,CO,,OUTDOOR2-VEREDA-CARAQUITAS-10006914,W8WF00HFCW7M,wifi-enterprise,,BC:E6:7C:4F:07:7E,SANTANDER,,,960269.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.188,,,,,,,,44749-ZGYO412 BARICHARA VEREDA CARAQUITAS,2021-04-12 22:03:33,2021-06-21T09:48:13.818332,,,,,44749-ZGYO412-AP-EXT2,44749-ZGYO412,6.36105,,,online
14,,CO,,,W8WK04L3BRLP,wifi-enterprise,,BC:E6:7C:EC:AA:C0,SANTANDER,,,483298.0,,,,,cnPilot e410,,Point,INDOOR,172.28.118.163,,,,,,,,45096-ZGYO407 CHIPATA VEREDA TIERRA NEGRA,2021-04-14 18:45:36,2021-06-21T09:48:13.818332,,,,,45096-ZGYO407-AP-INT,45096-ZGYO407,-73.12354,,,online
15,,CO,,,W8WH078WKK24,wifi-enterprise,,BC:E6:7C:5B:7C:0C,SANTANDER,,,483300.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.165,,,,,,,,45096-ZGYO407 CHIPATA VEREDA TIERRA NEGRA,2021-04-14 18:45:35,2021-06-21T09:48:13.818332,,,,,45096-ZGYO407-AP-EXT1,45096-ZGYO407,6.36105,,,online
16,,CO,,,W8WH07T6VGZC,wifi-enterprise,,BC:E6:7C:5B:AF:F5,SANTANDER,,,483303.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.118.164,,,,,,,,45096-ZGYO407 CHIPATA VEREDA TIERRA NEGRA,2021-04-14 18:45:43,2021-06-21T09:48:13.818332,,,,,45096-ZGYO407-AP-EXT2,45096-ZGYO407,-73.12354,,,online
17,,CO,,,W8WJ054FB5MD,wifi-enterprise,,BC:E6:7C:5F:3A:58,TOLIMA,,,405697.0,,,,,cnPilot e410,,Point,INDOOR_48674-ZGYO152,172.25.29.27,,,,,,,,48674-ZGYO152 ICONONZO ALTO DE ICONONZO,2021-04-16 22:43:54,2021-06-21T09:48:13.818332,,,,,48674-ZGYO152-AP-INT,48674-ZGYO152,6.36105,,,online
18,,CO,,48674-ZGYO152-AP-EXT1,W8WL06BZD9FP,wifi-enterprise,,BC:A9:93:01:6C:38,TOLIMA,,,405692.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.28,,,,,,,,48674-ZGYO152 ICONONZO ALTO DE ICONONZO,2021-04-16 22:52:31,2021-06-21T09:48:13.818332,,,,,48674-ZGYO152-AP-EXT1,48674-ZGYO152,-73.2225,,,online
19,,CO,,48674-ZGYO152-AP-EXT2,W8WL038HBH2P,wifi-enterprise,,BC:E6:7C:EF:FE:4A,TOLIMA,,,405686.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.29,,,,,,,,48674-ZGYO152 ICONONZO ALTO DE ICONONZO,2021-04-16 22:54:45,2021-06-21T09:48:13.818332,,,,,48674-ZGYO152-AP-EXT2,48674-ZGYO152,6.634444,,,online
20,,CO,,,W8WJ04RJFV8R,wifi-enterprise,,BC:E6:7C:5F:07:11,TOLIMA,,,9457.0,,,,,cnPilot e410,,Point,INDOOR_47898-ZGYO660,172.25.33.123,,,,,,,,47898- ZGYO660 ALVARADO VDA  ESTACION CALDAS,2021-04-17 15:31:19,2021-06-21T09:48:13.818332,,,,,47898-ZGYO660-AP-INT,47898- ZGYO660,-73.21017,,,online
21,,CO,,,W8WK076PKH8X,wifi-enterprise,,BC:E6:7C:EE:2D:42,META,,,5422606.0,,,,,cnPilot e410,,Point,INDOOR,172.28.107.251,,,,,,,,38786-ZGYO248 GRANADA AGUAS CLARAS,2021-04-17 14:36:48,2021-06-21T09:48:13.818332,,,,,38786-ZGYO248-AP-INT,38786-ZGYO248,6.56369,,,online
22,,CO,,,W8WL04K2GQ10,wifi-enterprise,,BC:A9:93:00:98:DF,TOLIMA,,,9457.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.124,,,,,,,,47898- ZGYO660 ALVARADO VDA  ESTACION CALDAS,2021-04-17 15:34:10,2021-06-21T09:48:13.818332,,,,,47898-ZGYO660-AP-EXT1,47898- ZGYO660,-73.21017,,,online
23,,CO,,,W8WE062XW352,wifi-enterprise,,BC:E6:7C:4E:3D:AD,TOLIMA,,,324980.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.109,,,,,,,,47901-ZGYO359 ALVARADO VDA PALMITA,2021-04-17 14:06:14,2021-06-21T09:48:13.818332,,,,,47901-ZGYO359-AP-EXT1,47901-ZGYO359,6.56369,,,online
24,,CO,,,W8WE06119J27,wifi-enterprise,,BC:E6:7C:4E:3D:74,TOLIMA,,,324980.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.108,,,,,,1,,47901-ZGYO359 ALVARADO VDA PALMITA,2021-04-17 14:06:12,2021-06-21T09:48:13.818332,,,,,47901-ZGYO359-AP-EXT2,47901-ZGYO359,-73.21017,,,online
25,,CO,,,W8WJ051CTZ93,wifi-enterprise,,BC:E6:7C:5F:39:FC,TOLIMA,,,324979.0,,,,,cnPilot e410,,Point,INDOOR,172.25.33.107,,,,,,,,47901-ZGYO359 ALVARADO VDA PALMITA,2021-04-17 14:05:51,2021-06-21T09:48:13.818332,,,,,47901-ZGYO359-AP-INT,47901-ZGYO359,6.56369,,,online
26,,CO,,,W8WL03LVZ8C3,wifi-enterprise,,BC:A9:93:00:31:91,TOLIMA,,,9456.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.33.125,,,,,,,,47898- ZGYO660 ALVARADO VDA  ESTACION CALDAS,2021-04-17 15:35:59,2021-06-21T09:48:13.818332,,,,,47898-ZGYO660-AP-EXT2,47898- ZGYO660,-73.2225,,,online
27,,CO,,,W8WF00J1FLK3,wifi-enterprise,,BC:E6:7C:4F:07:90,META,,,5422601.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.252,,,,,,,,38786-ZGYO248 GRANADA AGUAS CLARAS,2021-04-17 15:35:49,2021-06-21T09:48:13.818332,,,,,38786-ZGYO248-AP-EXT1,38786-ZGYO248,6.634444,,,online
28,,CO,,,W8WF00DN5CPM,wifi-enterprise,,BC:E6:7C:4F:07:2B,META,,,5422607.0,,,,,cnPilot e510,,Point,OUTDOOR,172.28.107.253,,,,,,,,38786-ZGYO248 GRANADA AGUAS CLARAS,2021-04-17 15:36:10,2021-06-21T09:48:13.818332,,,,,38786-ZGYO248-AP-EXT2,38786-ZGYO248,-73.61554298,,,online
29,,CO,,,W8WK0786LJ5C,wifi-enterprise,,BC:E6:7C:EE:2D:6F,TOLIMA,,,1439929.0,,,,,cnPilot e410,,Point,INDOOR,172.25.31.99,,,,,,,,48896-ZGYO363 ORTEGA VDA BOCA DE TETUAN,2021-04-18 09:52:20,2021-06-21T09:48:13.818332,,,,,48896-ZGYO363-AP-INT,48896-ZGYO363,6.04729918,,,online
30,,CO,,,W8WL04G68WQM,wifi-enterprise,,BC:A9:93:00:98:89,TOLIMA,,,143819.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.101,,,,,,1,,48896-ZGYO363 ORTEGA VDA BOCA DE TETUAN,2021-04-18 10:00:38,2021-06-21T09:48:13.818332,,,,,48896-ZGYO363-AP-EXT2,48896-ZGYO363,-73.61554298,,,online
31,,CO,,,W8WL0471QMXK,wifi-enterprise,,BC:A9:93:00:97:B2,TOLIMA,,,143103.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.100,,,,,,1,,48896-ZGYO363 ORTEGA VDA BOCA DE TETUAN,2021-04-18 09:54:15,2021-06-21T09:48:13.818332,,,,,48896-ZGYO363-AP-EXT1,48896-ZGYO363,6.04729918,,,online
32,,CO,,48685-ZGYO147-AP-INT,W8WK065009PX,wifi-enterprise,,BC:E6:7C:ED:8B:C7,TOLIMA,,,47479.0,,,,,cnPilot e410,,Point,INDOOR_48685-ZGYO147,172.28.118.227,,,,,,,,48685-ZGYO147 LERIDA IGUASITOS,2021-04-23 11:38:18,2021-06-21T09:48:13.818332,,,,,48685-ZGYO147-AP-INT,10001034,-73.61554298,,,online
33,,CO,,,W8WJ032LMVQR,wifi-enterprise,,BC:E6:7C:5E:33:E9,SANTANDER,,,5353678.0,,,,,cnPilot e410,,Point,INDOOR-44750-ZGYO226,172.25.29.67,,,,,,,,44750-ZGYO226 BARICHARA VEREDA GUAYABAL,2021-04-19 13:04:58,2021-06-21T09:48:13.818332,,,,,44750-ZGYO226-AP-INT,44750-ZGYO226,6.04729918,,,online
34,,CO,,,W8WH07QN7FD5,wifi-enterprise,,BC:E6:7C:5B:AF:A9,SANTANDER,,,5353692.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.68,,,,,,,,44750-ZGYO226 BARICHARA VEREDA GUAYABAL,2021-04-19 13:05:22,2021-06-21T09:48:13.818332,,,,,44750-ZGYO226-AP-EXT1,44750-ZGYO226,-74.533,,,online
35,,CO,,INDOOR-VEREDA-CARAQUITAS-10006914,W8WK07K8TRZH,wifi-enterprise,,BC:E6:7C:EE:2E:7F,SANTANDER,,,960262.0,,,,,cnPilot e410,,Point,INDOOR_44749-ZGYO412,172.28.118.187,,,,,,,,44749-ZGYO412 BARICHARA VEREDA CARAQUITAS,2021-04-17 18:06:45,2021-06-21T09:48:13.818332,,,,,44749-ZGYO412-AP-INT,44749-ZGYO412,4.183,,,online
36,,CO,,,W8WK06V6L9VX,wifi-enterprise,,BC:E6:7C:ED:F2:43,HUILA,,,9402.0,,,,,cnPilot e410,,Point,INDOOR_36539-ZGYO543,172.25.58.203,,,,,,,,36539-ZGYO543 GIGANTE TRES ESQUINAS,2021-04-25 14:10:42,2021-06-21T09:48:13.818332,,,,,36539-ZGYO543-AP-INT,36539-ZGYO543,-74.533,,,online
37,,CO,,,W8WL032805R4,wifi-enterprise,,BC:E6:7C:EF:FD:8F,HUILA,,,9403.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.58.205,,,,,,,,36539-ZGYO543 GIGANTE TRES ESQUINAS,2021-04-25 14:11:50,2021-06-21T09:48:13.818332,,,,,36539-ZGYO543-AP-EXT2,36539-ZGYO543,4.183,,,online
38,,CO,,,W8WL034PPHZD,wifi-enterprise,,BC:E6:7C:EF:FD:D8,HUILA,,,9403.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.58.204,,,,,,,,36539-ZGYO543 GIGANTE TRES ESQUINAS,2021-04-22 11:13:03,2021-06-21T09:48:13.818332,,,,,36539-ZGYO543-AP-EXT1,36539-ZGYO543,-74.533,,,online
39,,CO,,,W8WF00QDZHJG,wifi-enterprise,,BC:E6:7C:4F:46:CF,SUCRE,,,131961.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.148,,,,,,1,,47391-ZGYO506 OVEJAS VEREDA SAN FRANCISCO,2021-04-18 13:39:15,2021-06-21T09:48:13.818332,,,,,47391-ZGYO506-AP-EXT1,47391-ZGYO506,4.183,,,online
40,,CO,,,W8WF00SK6MGX,wifi-enterprise,,BC:E6:7C:4F:47:10,SUCRE,,,2333301.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.149,,,,,,,,47391-ZGYO506 OVEJAS VEREDA SAN FRANCISCO,2021-04-18 13:38:45,2021-06-21T09:48:13.818332,,,,,47391-ZGYO506-AP-EXT2,47391-ZGYO506,-75.00555556,,,online
41,,CO,,,W8TL08YW9CPF,wifi-enterprise,,58:C1:7A:0D:C8:63,SUCRE,,,234701.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.147,,,,,,,,47391-ZGYO506 OVEJAS VEREDA SAN FRANCISCO,2021-04-18 13:37:48,2021-06-21T09:48:13.818332,,,,,47391-ZGYO506-AP-INT,47391-ZGYO506,4.658611111,,,online
42,,CO,,,W8WF00W07RQJ,wifi-enterprise,,BC:E6:7C:4F:47:59,SUCRE,,,22767.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.164,,,,,,,,47388-ZGYO507 OVEJAS VEREDA OSOS,2021-04-19 09:06:30,2021-06-21T09:48:13.818332,,,,,47388-ZGYO507-AP-EXT2,47388-ZGYO507,-73.8585604,,,online
43,,CO,,,W8WF00P6KJ1F,wifi-enterprise,,BC:E6:7C:4F:46:AB,SUCRE,,,22767.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.165,,,,,,,,47388-ZGYO507 OVEJAS VEREDA OSOS,2021-04-19 09:29:33,2021-06-21T09:48:13.818332,,,,,47388-ZGYO507-AP-EXT1,47388-ZGYO507,3.4731589,,,online
44,,CO,,,W8WJ038W44FB,wifi-enterprise,,BC:E6:7C:5E:66:A6,TOLIMA,,,253151.0,,,,,cnPilot e410,,Point,INDOOR,172.25.31.59,,,,,,,,48903-ZGYO361 ORTEGA VDA PALERMO,2021-04-19 12:02:33,2021-06-21T09:48:13.818332,,,,,48903-ZGYO361-AP-INT,48903-ZGYO361,-75.00555556,,,online
45,,CO,,,W8WH07TL5NG2,wifi-enterprise,,BC:E6:7C:5B:B0:01,TOLIMA,,,43861.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.60,,,,,,1,,48903-ZGYO361 ORTEGA VDA PALERMO,2021-04-19 11:32:02,2021-06-21T09:48:13.818332,,,,,48903-ZGYO361-AP-EXT1,48903-ZGYO361,4.658611111,,,online
46,,CO,,,W8WH07T33RV0,wifi-enterprise,,BC:E6:7C:5B:AF:F2,TOLIMA,,,234394.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.31.61,,,,,,1,,48903-ZGYO361 ORTEGA VDA PALERMO,2021-04-19 11:32:42,2021-06-21T09:48:13.818332,,,,,48903-ZGYO361-AP-EXT2,48903-ZGYO361,-75.13961236,,,online
47,,CO,,,W8TL08ZWS28Z,wifi-enterprise,,58:C1:7A:0D:C8:82,SUCRE,,,22769.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.163,,,,,,,,47388-ZGYO507 OVEJAS VEREDA OSOS,2021-04-19 11:19:29,2021-06-21T09:48:13.818332,,,,,47388-ZGYO507-AP-INT,47388-ZGYO507,4.55583028,,,online
48,,CO,,,W8WH07RZKRC0,wifi-enterprise,,BC:E6:7C:5B:AF:D0,SANTANDER,,,1357638.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.69,,,,,,,,44750-ZGYO226 BARICHARA VEREDA GUAYABAL,2021-04-19 13:32:08,2021-06-21T09:48:13.818332,,,,,44750-ZGYO226-AP-EXT2,44750-ZGYO226,-75.13961236,,,online
49,,CO,,,W8VJ03ZKBFLW,wifi-enterprise,,58:C1:7A:E8:C4:EE,SUCRE,,,5345694.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.116,,,,,,,,47245-ZGYO294 LOS PALMITOS VEREDA EL RECREO,2021-04-19 16:15:38,2021-06-21T09:48:13.818332,,,,,47245-ZGYO294-AP-EXT1,47245-ZGYO294,4.55583028,,,online
50,,CO,,,W8WL038SFPM1,wifi-enterprise,,BC:A9:93:00:30:63,SUCRE,,,3278417.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.117,,,,,,1,,47245-ZGYO294 LOS PALMITOS VEREDA EL RECREO,2021-04-19 16:16:30,2021-06-21T09:48:13.818332,,,,,47245-ZGYO294-AP-EXT2,47245-ZGYO294,-75.0,,,online
51,,CO,,,W8WK06BS6S43,wifi-enterprise,,BC:E6:7C:ED:BE:75,TOLIMA,,,333347.0,,,,,cnPilot e410,,Point,INDOOR,172.25.29.35,,,,,,,,48357-ZGYO146 CUNDAY VDA EL CAIMITO,2021-04-19 17:57:51,2021-06-21T09:48:13.818332,,,,,48357-ZGYO146-AP-INT,48357-ZGYO146,10.0,,,online
52,,CO,,,W8TL0DX3LFP0,wifi-enterprise,,58:C1:7A:0F:FF:82,SUCRE,,,1790281.0,,,,,cnPilot e410,,Point,INDOOR,172.25.27.115,,,,,,,,47245-ZGYO294 LOS PALMITOS VEREDA EL RECREO,2021-04-19 17:35:45,2021-06-21T09:48:13.818332,,,,,47245-ZGYO294-AP-INT,47245-ZGYO294,-75.00555556,,,online
53,,CO,,,W8VJ02W6W20K,wifi-enterprise,,58:C1:7A:E8:76:1B,TOLIMA,,,327298.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.37,,,,,,,,48357-ZGYO146 CUNDAY VDA EL CAIMITO,2021-04-19 18:25:00,2021-06-21T09:48:13.818332,,,,,48357-ZGYO146-AP-EXT1,48357-ZGYO146,4.658611111,,,online
54,,CO,,,W8VJ02VKCRJQ,wifi-enterprise,,58:C1:7A:E8:76:08,TOLIMA,,,333355.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.36,,,,,,,,48357-ZGYO146 CUNDAY VDA EL CAIMITO,2021-04-19 18:53:32,2021-06-21T09:48:13.818332,,,,,48357-ZGYO146-AP-EXT2,48357-ZGYO146,-73.8585604,,,online
55,,CO,,,W8TL04P2M4X5,wifi-enterprise,,58:C1:7A:0B:6F:E1,SUCRE,,,22770.0,,,,,cnPilot e410,,Point,INDOOR,172.25.22.131,,,,,,,,14419-ZGYO499 OVEJAS VEREDA VILLA COLOMBIA,2021-04-20 17:45:01,2021-06-21T09:48:13.818332,,,,,14419-ZGYO499-AP-INT,14419-ZGYO499,3.4731589,,,online
56,,CO,,,W8WF013JX292,wifi-enterprise,,BC:E6:7C:4F:48:1D,SUCRE,,,22768.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.132,,,,,,,,14419-ZGYO499 OVEJAS VEREDA VILLA COLOMBIA,2021-04-20 17:56:51,2021-06-21T09:48:13.818332,,,,,14419-ZGYO499-AP-EXT2,14419-ZGYO499,-73.8585604,,,online
57,,CO,,,W8WF012S97GV,wifi-enterprise,,BC:E6:7C:4F:48:07,SUCRE,,,22767.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.133,,,,,,,,14419-ZGYO499 OVEJAS VEREDA VILLA COLOMBIA,2021-04-20 17:57:13,2021-06-21T09:48:13.818332,,,,,14419-ZGYO499-AP-EXT1,14419-ZGYO499,3.4731589,,,online
58,,CO,,,W8WF014M78B7,wifi-enterprise,,BC:E6:7C:4F:48:3E,SANTANDER,,,242101.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.140,,,,,,,,46746-ZGYO647 SIMACOTA VEREDA SANTA ANA DE FLORES,2021-04-21 11:21:10,2021-06-21T09:48:13.818332,,,,,AP1-OUTDOOR,46746-ZGYO647,-75.19222222,,,online
59,,CO,,,W8WK0707R0C3,wifi-enterprise,,BC:E6:7C:ED:F2:BC,SANTANDER,,,245077.0,,,,,cnPilot e410,,Point,INDOOR,172.25.29.139,,,,,,,,46746-ZGYO647 SIMACOTA VEREDA SANTA ANA DE FLORES,2021-04-21 11:20:05,2021-06-21T09:48:13.818332,,,,,46746-ZGYO647-AP-INT,46746-ZGYO647,3.861666667,,,online
60,,CO,,,W8WF013Z22T9,wifi-enterprise,,BC:E6:7C:4F:48:2A,SANTANDER,,,239767.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.29.141,,,,,,,,46746-ZGYO647 SIMACOTA VEREDA SANTA ANA DE FLORES,2021-04-21 11:20:45,2021-06-21T09:48:13.818332,,,,,46746-ZGYO647-AP-EXT2,46746-ZGYO647,-75.19222222,,,online
61,,CO,,,W8WL02Z81J94,wifi-enterprise,,BC:E6:7C:EF:FD:35,TOLIMA,,,36274.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.204,,,,,,,,48849-ZGYO533 TOLIMA RINCON ANCHIQUE,2021-04-23 14:47:31,2021-06-21T09:48:13.818332,,,,,48849-ZGYO533-AP-EXT2,48849-ZGYO533,3.861666667,,,online
62,,CO,,,W8WL02VB7KCJ,wifi-enterprise,,BC:E6:7C:EF:FC:DD,TOLIMA,,,36274.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.22.205,,,,,,,,48849-ZGYO533 TOLIMA RINCON ANCHIQUE,2021-04-23 14:47:49,2021-06-21T09:48:13.818332,,,,,48849-ZGYO533-AP-EXT1,48849-ZGYO533,-75.19222222,,,online
63,,CO,,,W8WK07053825,wifi-enterprise,,BC:E6:7C:ED:F2:BA,TOLIMA,,,36272.0,,,,,cnPilot e410,,Point,INDOOR_48849-ZGYO533,172.25.22.203,,,,,,,,48849-ZGYO533 TOLIMA RINCON ANCHIQUE,2021-04-23 14:47:14,2021-06-21T09:48:13.818332,,,,,48849-ZGYO533-AP-INT,48849-ZGYO533,3.861666667,,,online
64,,CO,,INDOOR-VDA-SAN-MIGUEL-10007431,W8WK04LKWB1G,wifi-enterprise,,BC:E6:7C:EC:AA:CE,NORTE DE SANTANDER,,,1963437.0,,,,,cnPilot e410,,Point,INDOOR_42011-ZGYO222,172.25.27.19,,,,,,,,42011-ZGYO222 ABREGO VDA SAN MIGUEL,2021-04-21 15:49:06,2021-06-21T09:48:13.818332,,,,,42011-ZGYO222-AP-INT,42011-ZGYO222,-74.8667,,,online
65,,CO,,,W8WF00CS43F0,wifi-enterprise,,BC:E6:7C:4F:07:11,NORTE DE SANTANDER,,,1963453.0,,,,,cnPilot e510,,Point,OUTDOOR,172.25.27.21,,,,,,,,42011-ZGYO222 ABREGO VDA SAN MIGUEL,2021-04-21 15:44:11,2021-06-21T09:48:13.818332,,,,,42011-ZGYO222-AP-EXT2,42011-ZGYO222,4.83333,,,online
